longitude        latitude        elevation           val1     val2
117.5847493     54.38148310     184.9525452          43      44
117.3161580     54.39607713     192.9834442          44      44
117.0473784     54.41006489     201.3108673          45      44
116.7784162     54.42344584     203.7914276          46      44
116.5092793     54.43621938     207.8124847          47      44
116.2399796     54.44838474     213.4705963          48      44
115.9705193     54.45994164     224.7760162          49      44
115.7009100     54.47088938     237.1770782          50      44
115.4311589     54.48122751     249.4573364          51      44
115.1612740     54.49095554     265.0401001          52      44
114.8912641     54.50007303     287.4383240          53      44
114.6211357     54.50857959     304.8661194          54      44
114.3508966     54.51647485     317.4576111          55      44
114.0805571     54.52375839     325.6867371          56      44
113.8101243     54.53042989     325.3066711          57      44
113.5396073     54.53648904     321.6060181          58      44
113.2690123     54.54193561     323.9069214          59      44
112.9983483     54.54676932     329.3331909          60      44
112.7276237     54.55098995     328.1793213          61      44
112.4568466     54.55459731     329.2769470          62      44
118.6866240     54.47265760     288.7140808          39      45
118.4178515     54.48973549     280.1883850          40      45
118.1488556     54.50620825     249.5653992          41      45
117.8796439     54.52207401     207.7826080          42      45
117.6102243     54.53733261     193.4242554          43      45
117.3406057     54.55198331     201.4383087          44      45
117.0707965     54.56602540     211.2697906          45      45
116.8008027     54.57945837     217.7975616          46      45
116.5306322     54.59228158     221.6617279          47      45
116.2602969     54.60449427     225.6406097          48      45
115.9897991     54.61609616     233.4321136          49      45
115.7191507     54.62708653     243.3893433          50      45
115.4483588     54.63746492     260.8765564          51      45
115.1774315     54.64723087     280.0825500          52      45
114.9063778     54.65638390     299.1354980          53      45
114.6352042     54.66492363     313.7063599          54      45
114.3639186     54.67284970     322.2963867          55      45
114.0925314     54.68016165     341.1511536          56      45
113.8210499     54.68685919     330.8774719          57      45
113.5494831     54.69294200     321.4367371          58      45
113.2778374     54.69840984     316.9022827          59      45
113.0061219     54.70326243     313.6777649          60      45
112.7343452     54.70749954     314.2181091          61      45
118.7164129     54.62825366     268.6364136          39      46
118.4466150     54.64539783     268.3665161          40      46
118.1765906     54.66193403     234.6374054          41      46
117.9063484     54.67786144     213.2622223          42      46
117.6358966     54.69317991     206.6084595          43      46
117.3652429     54.70788760     208.9570160          44      46
117.0943963     54.72198436     225.4848633          45      46
116.8233629     54.73546964     235.8250122          46      46
116.5521509     54.74834281     247.4389496          47      46
116.2807721     54.76060312     252.3244019          48      46
116.0092289     54.77225025     262.2910767          49      46
115.7375333     54.78328350     263.7197266          50      46
115.4656926     54.79370241     279.2619324          51      46
115.1937149     54.80350649     300.1692200          52      46
114.9216092     54.81269527     315.4983215          53      46
114.6493823     54.82126838     328.0990906          54      46
114.3770421     54.82922542     338.1953125          55      46
114.1045991     54.83656596     342.8813171          56      46
113.8320607     54.84328970     339.0310974          57      46
113.5594359     54.84939630     330.2795715          58      46
113.2867314     54.85488553     318.2436829          59      46
113.0139563     54.85975711     311.3750000          60      46
112.7411191     54.86401081     309.8271484          61      46
119.0170293     54.76602432     221.0130157          38      47
118.7464325     54.78384486     242.5160370          39      47
118.4756015     54.80105569     232.8011169          40      47
118.2045414     54.81765624     213.5050354          41      47
117.9332610     54.83364567     201.8476715          42      47
117.6617684     54.84902325     203.6438293          43      47
117.3900716     54.86378828     218.1749420          44      47
117.1181798     54.87794057     239.3860779          45      47
116.8460989     54.89147848     253.0554657          46      47
116.5738373     54.90440191     260.3053589          47      47
116.3014070     54.91671011     269.0706482          48      47
116.0288103     54.92840276     273.9910278          49      47
115.7560595     54.93947915     282.5283203          50      47
115.4831618     54.94993880     300.1085205          51      47
115.2101255     54.95978125     321.5506287          52      47
114.9369598     54.96900599     338.1054993          53      47
114.6636714     54.97761267     352.0840454          54      47
114.3902683     54.98560088     355.5367126          55      47
114.1167613     54.99297018     346.2310486          56      47
113.8431577     54.99972027     343.0135498          57      47
113.5694668     55.00585081     337.3576965          58      47
113.2956951     55.01136156     328.0299988          59      47
113.0218520     55.01625224     313.5570679          60      47
112.7479462     55.02052263     309.4953613          61      47
119.3197080     54.90304025     158.3322296          37      48
119.0483209     54.92154118     191.4156189          38      48
118.7766859     54.93943110     224.7009430          39      48
118.5048140     54.95670900     216.6315765          40      48
118.2327102     54.97337427     199.0704651          41      48
117.9603837     54.98942609     188.8112946          42      48
117.6878424     55.00486370     196.9537048          43      48
117.4150945     55.01968639     231.7008057          44      48
117.1421488     55.03389346     253.3805695          45      48
116.8690123     55.04748430     264.3389587          46      48
116.5956935     55.06045827     270.5201416          47      48
116.3222035     55.07281464     276.5836182          48      48
116.0485452     55.08455308     288.9327393          49      48
115.7747309     55.09567286     299.0399475          50      48
115.5007681     55.10617351     310.2708130          51      48
115.2266650     55.11605454     331.3424683          52      48
114.9524309     55.12531547     347.2688599          53      48
114.6780727     55.13395591     356.7648926          54      48
114.4035985     55.14197547     353.8491211          55      48
114.1290192     55.14937371     350.5588684          56      48
113.8543420     55.15615030     345.7874756          57      48
113.5795765     55.16230492     338.9814453          58      48
113.3047294     55.16783733     327.9277649          59      48
113.0298099     55.17274723     314.3363647          60      48
112.7548270     55.17703440     309.5593262          61      48
119.0798564     55.07704980     181.1425018          38      49
118.8071754     55.09500952     212.6268768          39      49
118.5342546     55.11235488     204.5003052          40      49
118.2610993     55.12908526     195.0437164          41      49
117.9877185     55.14519982     185.0636749          42      49
117.7141205     55.16069781     201.8253326          43      49
117.4403135     55.17557852     227.9584351          44      49
117.1663063     55.18984123     248.9491882          45      49
116.8921061     55.20348532     260.2673035          46      49
116.6177209     55.21651017     268.0272217          47      49
116.3431630     55.22891500     278.8109436          48      49
116.0684354     55.24069948     291.7769470          49      49
115.7935493     55.25186291     303.6401062          50      49
115.5185130     55.26240480     315.7463379          51      49
115.2433348     55.27232465     335.5103149          52      49
114.9680239     55.28162198     346.4387512          53      49
114.6925876     55.29029639     352.1062927          54      49
114.4170339     55.29834749     349.1950684          55      49
114.1413737     55.30577483     348.2992554          56      49
113.8656146     55.31257809     343.3000183          57      49
113.5897661     55.31875694     335.7976990          58      49
113.3138350     55.32431112     321.3798218          59      49
113.0378307     55.32924036     312.5724487          60      49
112.7617622     55.33354441     309.0784302          61      49
118.2897110     55.28478742     194.8332214          41      50
118.0152680     55.30096511     193.1869202          42      50
117.7406051     55.31652385     200.8190155          43      50
117.4657308     55.33146292     221.7130890          44      50
117.1906539     55.34578159     237.2944794          45      50
116.9153818     55.35947925     249.1792603          46      50
116.6399224     55.37255527     264.0310364          47      50
116.3642883     55.38500885     275.1415100          48      50
116.0884819     55.39683968     288.1576538          49      50
115.8125158     55.40804703     299.9188232          50      50
115.5363980     55.41863038     312.3170776          51      50
115.2601362     55.42858929     326.4072266          52      50
114.9837403     55.43792323     342.6243591          53      50
114.7072173     55.44663182     348.2863770          54      50
114.4305755     55.45471465     342.9997864          55      50
114.1538261     55.46217127     343.5446777          56      50
113.8769765     55.46900136     337.3510742          57      50
113.6000364     55.47520458     322.8760376          58      50
113.3230127     55.48078067     316.4107361          59      50
113.0459150     55.48572936     311.7530212          60      50
118.0430350     55.45672299     191.2810669          42      51
117.7672990     55.47234284     196.0415344          43      51
117.4913491     55.48734061     210.3200989          44      51
117.2151942     55.50171559     218.1058807          45      51
116.9388418     55.51546714     234.9438324          46      51
116.6622999     55.52859463     251.1847839          47      51
116.3855811     55.54109726     265.4826050          48      51
116.1086880     55.55297471     272.4476318          49      51
115.8316333     55.56422623     292.6923828          50      51
115.5544247     55.57485134     304.9223938          51      51
115.2770708     55.58484954     321.7093201          52      51
114.9995816     55.59422030     337.9252625          53      51
114.7219634     55.60296327     340.2854919          54      51
114.4442249     55.61107803     340.4950256          55      51
114.1663776     55.61856410     336.7672729          56      51
113.8884288     55.62542118     328.9559326          57      51
113.6103886     55.63164892     321.8717346          58      51
113.3322636     55.63724706     315.1328125          59      51
118.0710219     55.61247113     184.8568268          42      52
117.7942046     55.62815245     186.2616577          43      52
117.5171707     55.64320929     196.5310364          44      52
117.2399293     55.65764091     195.9035339          45      52
116.9624881     55.67144668     220.8518524          46      52
116.6848552     55.68462595     237.6824951          47      52
116.4070432     55.69717792     250.2827148          48      52
116.1290550     55.70910227     263.9933472          49      52
115.8509031     55.72039824     275.6791992          50      52
115.5725955     55.73106534     293.0937500          51      52
115.2941408     55.74110307     315.5235291          52      52
115.0155490     55.75051090     331.1467590          53      52
114.7368269     55.75928846     334.1476746          54      52
114.4579833     55.76743532     337.1384583          55      52
114.1790293     55.77495104     334.4996948          56      52
113.8999727     55.78183527     327.8016663          57      52
113.6208234     55.78808768     322.0774536          58      52
113.3415885     55.79370800     316.6017151          59      52
118.0992313     55.76820776     184.2657318          42      53
117.8213241     55.78395093     184.2122192          43      53
117.5431977     55.79906719     184.6853943          44      53
117.2648615     55.81355580     182.4213867          45      53
116.9863229     55.82741610     198.2053070          46      53
116.7075904     55.84064747     218.7004395          47      53
116.4286767     55.85324909     236.5051575          48      53
116.1495846     55.86522062     254.4911346          49      53
115.8703269     55.87656130     266.1056824          50      53
115.5909115     55.88727065     283.1553650          51      53
115.3113474     55.89734815     304.1243591          52      53
115.0316444     55.90679327     323.2468262          53      53
114.7518096     55.91560563     328.3153381          54      53
114.4718519     55.92378481     337.7112122          55      53
114.1917824     55.93133034     333.5173645          56      53
113.9116091     55.93824246     327.7193604          57      53
113.6313420     55.94451968     322.0080872          58      53
113.3509881     55.95016232     317.4185181          59      53
118.1276658     55.92393222     183.1703949          42      54
117.8486602     55.93973761     180.5437469          43      54
117.5694329     55.95491365     175.5060272          44      54
117.2899931     55.96945959     168.4295654          45      54
117.0103486     55.98337477     178.0312653          46      54
116.7305078     55.99665856     207.3115997          47      54
116.4504836     56.00931012     229.2621307          48      54
116.1702789     56.02132911     250.7681427          49      54
115.8899066     56.03271479     263.1249084          50      54
115.6093747     56.04346665     278.4344177          51      54
115.3286923     56.05358415     299.9353333          52      54
115.0478693     56.06306679     316.7738647          53      54
114.7669129     56.07191417     329.1499329          54      54
114.4858321     56.08012586     331.9538879          55      54
114.2046382     56.08770139     327.4567566          56      54
113.9233389     56.09464044     323.1036682          57      54
113.6419449     56.10094264     318.0145874          58      54
113.3604635     56.10660829     314.9069214          59      54
118.1563283     56.07964328     179.2361145          42      55
117.8762157     56.09551127     175.6350861          43      55
117.5958787     56.11074746     170.5565338          44      55
117.3153266     56.12535107     172.4983063          45      55
117.0345675     56.13932147     187.4689178          46      55
116.7536096     56.15265799     210.9290314          47      55
116.4724661     56.16535980     230.7657166          48      55
116.1911399     56.17742656     243.4951019          49      55
115.9096441     56.18885751     263.6107178          50      55
115.6279868     56.19965213     279.9896240          51      55
115.3461771     56.20980989     299.9479370          52      55
115.0642251     56.21933028     319.4008179          53      55
114.7821381     56.22821289     327.5573730          54      55
114.4999253     56.23645729     328.8136597          55      55
114.2175979     56.24406301     325.2952881          56      55
113.9351638     56.25102972     320.9748840          57      55
113.6526339     56.25735705     316.0770569          58      55
113.3700153     56.26304473     313.7610168          59      55
118.1852215     56.23534027     170.8220825          42      56
117.9039931     56.25127124     170.3055115          43      56
117.6225377     56.26656794     184.8793945          44      56
117.3408646     56.28122960     202.6425323          45      56
117.0589819     56.29525555     212.8490753          46      56
116.7768981     56.30864513     221.0427704          47      56
116.4946263     56.32139750     237.8733368          48      56
116.2121697     56.33351232     255.7560883          49      56
115.9295414     56.34498881     272.2384644          50      56
115.6467496     56.35582646     294.8738098          51      56
115.3638036     56.36602474     310.7548218          52      56
115.0807136     56.37558310     320.3433838          53      56
114.7974869     56.38450117     332.3424377          54      56
114.5141328     56.39277848     332.5008545          55      56
114.2306628     56.40041458     326.6053467          56      56
113.9470848     56.40740912     321.4815369          57      56
113.6634098     56.41376173     316.1028137          58      56
113.3796450     56.41947214     313.5869141          59      56
118.4964620     56.37439106     196.8780975          41      57
118.2143480     56.39102139     171.3524017          42      57
117.9319951     56.40701574     174.2860870          43      57
117.6494124     56.42237333     204.1643677          44      57
117.3666093     56.43709338     223.6529846          45      57
117.0835941     56.45117522     232.0408936          46      57
116.8003753     56.46461819     234.7242126          47      57
116.5169663     56.47742144     243.5024719          48      57
116.2333702     56.48958461     259.0822449          49      57
115.9496003     56.50110693     276.9283142          50      57
115.6656649     56.51198788     296.1123352          51      57
115.3815734     56.52222691     319.5748291          52      57
115.0973362     56.53182350     326.8322754          53      57
114.8129606     56.54077724     331.3486328          54      57
114.5284561     56.54908767     332.2613220          55      57
114.2438341     56.55675433     333.3768921          56      57
113.9591029     56.56377687     324.6786194          57      57
113.6742735     56.57015492     318.0724487          58      57
119.6573346     56.45683459     190.0745850          37      58
119.3751476     56.47607658     196.1655121          38      58
119.0926818     56.49468362     208.4298553          39      58
118.8099491     56.51265459     210.7109375          40      58
118.5269554     56.52998883     205.3861237          41      58
118.2437109     56.54668542     191.1246338          42      58
117.9602245     56.56274353     188.1318970          43      58
117.6765054     56.57816238     222.9515228          44      58
117.3925634     56.59294118     236.6131439          45      58
117.1084066     56.60707927     242.0618134          46      58
116.8240438     56.62057595     250.4488983          47      58
116.5394884     56.63343039     256.9908142          48      58
116.2547436     56.64564222     271.6939697          49      58
115.9698229     56.65721066     287.4902954          50      58
115.6847347     56.66813517     308.4071655          51      58
115.3994884     56.67841522     328.3171997          52      58
115.1140946     56.68805027     334.6748047          53      58
114.8285608     56.69703990     331.9912720          54      58
114.5428965     56.70538366     329.7803650          55      58
114.2571132     56.71308107     334.1842041          56      58
113.9712194     56.72013180     328.7853699          57      58
113.6852262     56.72653545     321.3153381          58      58
119.9756236     56.59216538     195.6504364          36      59
119.6926013     56.61212044     195.8150482          37      59
119.4092872     56.63143906     205.8781891          38      59
119.1256919     56.65012075     214.4591522          39      59
118.8418259     56.66816338     215.5956879          40      59
118.5576957     56.68556678     217.4719849          41      59
118.2733116     56.70233003     222.3520508          42      59
117.9886827     56.71845230     234.5709686          43      59
117.7038182     56.73393279     244.4105072          44      59
117.4187281     56.74877071     248.0811920          45      59
117.1334206     56.76296538     255.2363281          46      59
116.8479045     56.77651612     260.8597717          47      59
116.5621935     56.78942207     269.2844543          48      59
116.2762907     56.80168286     280.4234314          49      59
115.9902099     56.81329770     296.6889343          50      59
115.7039595     56.82426605     313.3228760          51      59
115.4175492     56.83458737     333.7146912          52      59
115.1309894     56.84426111     339.6835938          53      59
114.8442879     56.85328686     335.1356812          54      59
114.5574543     56.86166415     332.6529846          55      59
114.2705003     56.86939251     332.4518738          56      59
113.9834344     56.87647159     333.7680969          57      59
120.0123108     56.74735146     207.9842224          36      60
119.7281564     56.76738607     210.1228333          37      60
119.4437067     56.78678177     217.8212280          38      60
119.1589718     56.80553753     225.9544983          39      60
118.8739635     56.82365225     232.7128754          40      60
118.5886883     56.84112577     236.1308289          41      60
118.3031555     56.85795610     238.7589874          42      60
118.0173750     56.87414292     249.5374146          43      60
117.7313560     56.88968544     255.2311859          44      60
117.4451085     56.90458286     260.8367004          45      60
117.1586409     56.91883448     267.0095520          46      60
116.8719623     56.93243961     272.8489075          47      60
116.5850863     56.94539739     280.9743347          48      60
116.2980162     56.95770745     291.8883972          49      60
116.0107658     56.96936898     304.2988586          50      60
115.7233438     56.98038145     318.1760254          51      60
115.4357598     56.99074431     338.2594910          52      60
115.1480245     57.00045699     343.2573242          53      60
114.8601458     57.00951908     341.0498352          54      60
114.5721333     57.01793013     338.9085388          55      60
120.0492972     56.90251337     230.9716492          36      61
119.7640019     56.92262803     233.7513428          37      61
119.4784076     56.94210129     238.7512054          38      61
119.1925247     56.96093210     247.8100128          39      61
118.9063649     56.97911937     251.9951630          40      61
118.6199345     56.99666239     253.1473083          41      61
118.3332438     57.01356022     256.5356750          42      61
118.0463029     57.02981254     261.7473755          43      61
117.7591201     57.04541747     266.4750061          44      61
117.4717059     57.06037476     269.7961121          45      61
117.1840689     57.07468368     277.3957825          46      61
116.8962183     57.08834355     283.5369873          47      61
116.6081678     57.10135349     291.4892273          48      61
116.3199208     57.11371313     305.7889404          49      61
116.0314914     57.12542165     320.2579651          50      61
115.7428881     57.13647852     332.1475830          51      61
115.4541209     57.14688317     346.0183105          52      61
115.1652005     57.15663504     348.6694946          53      61
114.8761348     57.16573371     347.3877563          54      61
114.5869338     57.17417872     347.0003967          55      61
120.0865869     57.05765095     256.1170959          36      62
119.8001416     57.07784616     253.4117737          37      62
119.5133937     57.09739746     257.0920410          38      62
119.2263535     57.11630380     261.9910889          39      62
118.9390331     57.13456407     266.6137695          40      62
118.6514386     57.15217755     268.5446777          41      62
118.3635808     57.16914330     278.4885864          42      62
118.0754690     57.18546046     282.3222961          43      62
117.7871129     57.20112821     284.2950134          44      62
117.4985232     57.21614627     287.5327759          45      62
117.2097073     57.23051286     291.0799255          46      62
116.9206751     57.24422782     295.4396362          47      62
116.6314405     57.25729025     307.5505371          48      62
116.3420071     57.26969978     322.4652405          49      62
116.0523889     57.28145559     338.0473938          50      62
115.7625947     57.29255714     348.9813538          51      62
115.4726344     57.30300385     357.8178101          52      62
115.1825192     57.31279516     354.8678589          53      62
114.8922568     57.32193065     356.3443909          54      62
120.1241832     57.21276122     263.8190002          36      63
119.8365787     57.23303748     266.4231567          37      63
119.5486679     57.25266731     268.7099915          38      63
119.2604613     57.27164965     276.7218018          39      63
118.9719709     57.28998338     278.1055603          40      63
118.6832031     57.30766778     284.8575439          41      63
118.3941686     57.32470188     290.9992065          42      63
118.1048771     57.34108483     298.7980042          43      63
117.8153382     57.35681579     298.4981079          44      63
117.5255627     57.37189391     302.2686768          45      63
117.2355583     57.38631853     309.2651062          46      63
116.9453349     57.40008892     316.1354675          47      63
116.6549066     57.41320418     326.8898010          48      63
116.3642769     57.42566392     341.3886719          49      63
116.0734601     57.43746733     351.8539734          50      63
115.7824652     57.44861383     355.3662109          51      63
115.4913021     57.45910288     358.9209290          52      63
115.1999821     57.46893388     352.8318176          53      63
121.0264666     57.30288749     263.5160828          33      64
120.7386748     57.32518628     267.5430603          34      64
120.4505472     57.34683911     270.7580261          35      64
120.1620903     57.36784511     270.6359253          36      64
119.8733174     57.38820293     272.9000549          37      64
119.5842344     57.40791178     279.7417908          38      64
119.2948519     57.42697061     282.5990601          39      64
119.0051821     57.44537826     283.9699402          40      64
118.7152316     57.46313402     292.5528259          41      64
118.4250110     57.48023691     300.7689209          42      64
118.1345301     57.49668606     304.8642273          43      64
117.8437987     57.51248064     302.2378845          44      64
117.5528278     57.52761977     305.3624268          45      64
117.2616251     57.54210280     315.0207520          46      64
116.9702007     57.55592898     326.0355225          47      64
116.6785688     57.56909740     339.4811707          48      64
116.3867331     57.58160767     348.1586304          49      64
116.0947078     57.59345898     356.7079163          50      64
115.8025022     57.60465074     356.8328247          51      64
115.5101263     57.61518238     335.6041565          52      64
115.2175915     57.62505334     328.7387390          53      64
121.9329320     57.38663673     269.3890686          30      65
121.6450521     57.41096358     267.7992859          31      65
121.3568055     57.43464534     264.6822815          32      65
121.0681973     57.45768115     266.0980530          33      65
120.7792399     57.48006960     274.1926575          34      65
120.4899426     57.50180958     280.3302002          35      65
120.2003118     57.52290019     283.2665405          36      65
119.9103611     57.54334008     284.7540283          37      65
119.6200966     57.56312847     286.1065063          38      65
119.3295288     57.58226426     285.9503479          39      65
119.0386701     57.60074631     290.6705933          40      65
118.7475271     57.61857389     296.8816833          41      65
118.4561106     57.63574600     301.9976501          42      65
118.1644307     57.65226178     304.7894897          43      65
117.8724971     57.66812037     306.3704834          44      65
117.5803210     57.68332091     311.7682495          45      65
117.2879102     57.69786272     321.5017090          46      65
116.9952749     57.71174504     333.9487305          47      65
116.7024294     57.72496697     348.8412170          48      65
116.4093776     57.73752811     361.9383850          49      65
116.1161339     57.74942761     365.8623047          50      65
115.8227075     57.76066492     342.2878113          51      65
115.5291087     57.77123945     332.0753784          52      65
115.2353490     57.78115061     324.4077148          53      65
121.9785071     57.54111287     267.7886658          30      66
121.6894657     57.56553746     269.0290222          31      66
121.4000531     57.58931447     269.2497864          32      66
121.1102744     57.61244303     272.8828430          33      66
120.8201421     57.63492171     287.2494812          34      66
120.5296657     57.65674938     290.6251831          35      66
120.2388517     57.67792515     294.2359314          36      66
119.9477138     57.69844764     291.3142395          37      66
119.6562581     57.71831605     291.9524536          38      66
119.3644954     57.73752930     296.2120361          39      66
119.0724381     57.75608623     301.4930115          40      66
118.7800929     57.77398608     307.2794800          41      66
118.4874709     57.79122786     310.2385864          42      66
118.1945821     57.80781070     315.6069946          43      66
117.9014364     57.82373372     315.1583557          44      66
117.6080451     57.83899606     319.6488342          45      66
117.3144163     57.85359702     328.9702148          46      66
117.0205601     57.86753585     340.4349976          47      66
116.7264910     57.88081164     351.5480042          48      66
116.4322130     57.89342396     369.6262207          49      66
116.1377406     57.90537199     374.8042908          50      66
115.8430833     57.91665514     355.5377502          51      66
115.5482514     57.92727282     341.0051270          52      66
122.3142831     57.67038262     258.5538025          29      67
122.0244605     57.69555408     264.0735168          30      67
121.7342485     57.72007704     274.3580322          31      67
121.4436606     57.74394990     279.7234497          32      67
121.1527021     57.76717180     283.3410339          33      67
120.8613855     57.78974128     297.1274719          34      67
120.5697206     57.81165719     307.6051331          35      67
120.2777139     57.83291866     306.2745056          36      67
119.9853792     57.85352427     301.2919922          37      67
119.6927227     57.87347323     300.9623413          38      67
119.3997553     57.89276443     303.2542419          39      67
119.1064897     57.91139671     309.5308838          40      67
118.8129326     57.92936930     317.6519470          41      67
118.5190951     57.94668121     319.3747864          42      67
118.2249874     57.96333153     321.3584900          43      67
117.9306197     57.97931940     321.8135986          44      67
117.6360032     57.99464393     329.4302368          45      67
117.3411462     58.00930444     337.1004028          46      67
117.0460589     58.02330015     345.5760498          47      67
116.7507560     58.03663013     358.7305908          48      67
116.4552415     58.04929398     373.2546692          49      67
116.1595303     58.06129084     393.2507324          50      67
115.8636317     58.07262013     391.5606995          51      67
122.3617943     57.82468493     256.7944336          29      68
122.0707967     57.84995789     264.2934265          30      68
121.7794048     57.87457984     280.8298035          31      68
121.4876322     57.89854916     289.0789185          32      68
121.1954845     57.92186498     298.4959717          33      68
120.9029742     57.94452584     310.1976318          34      68
120.6101112     57.96653057     316.8723755          35      68
120.3169021     57.98787828     318.4442139          36      68
120.0233609     58.00856755     319.7608948          37      68
119.7294939     58.02859757     314.9517517          38      68
119.4353121     58.04796723     315.0643616          39      68
119.1408282     58.06667534     323.0259094          40      68
118.8460492     58.08472114     329.1549072          41      68
118.5509863     58.10210362     333.8251343          42      68
118.2556497     58.11882187     333.8651428          43      68
117.9600498     58.13487500     332.0564880          44      68
117.6641979     58.15026214     331.4016113          45      68
117.3681025     58.16498258     342.8010254          46      68
117.0717738     58.17903553     351.9817505          47      68
116.7752268     58.19242007     366.9183655          48      68
116.4784656     58.20513578     386.4414368          49      68
116.1815051     58.21718179     400.4702454          50      68
115.8843547     58.22855752     405.7675476          51      68
122.1175210     58.00432514     269.7496948          30      69
121.8249398     58.02904670     287.4694214          31      69
121.5319732     58.05311311     298.8683472          32      69
121.2386267     58.07652345     311.8811951          33      69
120.9449131     58.09927627     319.4290466          34      69
120.6508424     58.12137039     323.1411743          35      69
120.3564211     58.14280489     328.8477478          36      69
120.0616636     58.16357836     334.1320496          37      69
119.7665762     58.18368997     332.0885010          38      69
119.4711700     58.20313859     330.5748901          39      69
119.1754578     58.22192304     336.3511963          40      69
118.8794468     58.24004252     342.8147278          41      69
118.5831482     58.25749603     342.4136047          42      69
118.2865726     58.27428265     342.3476868          43      69
117.9897302     58.29040148     340.9380188          44      69
117.6926327     58.30585163     341.9846497          45      69
117.3952885     58.32063239     348.0097656          46      69
117.0977081     58.33474297     358.4488525          47      69
116.7999065     58.34818242     374.7842712          48      69
116.5018880     58.36095033     399.6005554          49      69
116.2036676     58.37304582     411.2918701          50      69
115.9052550     58.38446830     415.4436035          51      69
122.1646376     58.15865223     282.9974976          30      70
121.8708577     58.18347405     300.2332764          31      70
121.5766874     58.20763815     313.1773987          32      70
121.2821325     58.23114363     332.3065796          33      70
120.9872060     58.25398900     337.5514526          34      70
120.6919177     58.27617308     338.7239380          35      70
120.3962745     58.29769495     341.6942139          36      70
120.1002907     58.31855316     340.5359192          37      70
119.8039728     58.33874688     348.3193970          38      70
119.5073322     58.35827498     349.1130066          39      70
119.2103816     58.37713625     348.7000427          40      70
118.9131284     58.39532990     347.2664490          41      70
118.6155840     58.41285491     347.0546570          42      70
118.3177590     58.42971034     347.5466003          43      70
118.0196638     58.44589530     348.0911865          44      70
117.7213102     58.46140887     348.8192139          45      70
117.4227067     58.47625035     360.3057556          46      70
117.1238641     58.49041893     374.2296753          47      70
116.8247974     58.50391366     395.5579224          48      70
116.5255110     58.51673411     409.0128174          49      70
116.2260201     58.52887940     417.3085632          50      70
115.9263345     58.54034894     420.2305603          51      70
122.2121508     58.31293897     308.4747009          30      71
121.9171625     58.33786169     317.2952576          31      71
121.6217803     58.36212514     335.6337585          32      71
121.3260073     58.38572637     352.1660156          33      71
121.0298579     58.40866489     354.3532104          34      71
120.7333421     58.43093952     350.1200256          35      71
120.4364669     58.45254931     350.1192627          36      71
120.1392469     58.47349281     349.3425598          37      71
119.8416885     58.49376919     352.0169983          38      71
119.5438031     58.51337728     359.3677368          39      71
119.2456039     58.53231588     357.9781189          40      71
118.9470982     58.55058419     355.7859497          41      71
118.6482976     58.56818116     351.3833923          42      71
118.3492127     58.58510586     355.0664978          43      71
118.0498542     58.60135738     361.8768616          44      71
117.7502340     58.61693480     365.9651794          45      71
117.4503606     58.63183740     373.9660034          46      71
117.1502451     58.64606436     381.8212280          47      71
116.8499025     58.65961474     398.4996948          48      71
116.5493374     58.67248808     411.9254456          49      71
116.2485652     58.68468351     420.6518250          50      71
115.9475957     58.69620042     424.1337891          51      71
122.2600675     58.46718379     320.8883362          30      72
121.9638612     58.49220805     326.1612244          31      72
121.6672546     58.51656945     336.2356873          32      72
121.3702536     58.54026704     348.2922668          33      72
121.0728727     58.56330035     356.2394409          34      72
120.7751195     58.58566611     352.7670288          35      72
120.4770023     58.60736440     353.4478149          36      72
120.1785358     58.62839376     355.6412048          37      72
119.8797266     58.64875333     361.9506531          38      72
119.5805863     58.66844194     365.5732117          39      72
119.2811281     58.68745838     369.9677734          40      72
118.9813594     58.70580183     364.6466370          41      72
118.6812921     58.72347124     362.8635864          42      72
118.3809367     58.74046567     369.8550720          43      72
118.0803043     58.75678419     375.7278137          44      72
117.7794067     58.77242588     377.9570313          45      72
117.4782528     58.78739000     383.8150024          46      72
117.1768535     58.80167574     389.1381226          47      72
116.8752242     58.81528213     395.6478882          48      72
116.5733696     58.82820872     418.0463562          49      72
116.2713051     58.84045462     426.7291565          50      72
122.0109581     58.64651295     328.4328003          31      73
121.7131186     58.67097395     335.3645020          32      73
121.4148796     58.69476854     345.4271851          33      73
121.1162545     58.71789520     354.8110352          34      73
120.8172536     58.74035269     353.8274841          35      73
120.5178855     58.76214109     356.2015381          36      73
120.2181622     58.78325687     359.9873962          37      73
119.9180919     58.80370018     367.9644470          38      73
119.6176862     58.82346984     372.5301208          39      73
119.3169584     58.84256463     376.0100403          40      73
119.0159162     58.86098373     380.1402588          41      73
118.7145715     58.87872606     378.7720947          42      73
118.4129350     58.89579068     383.8857422          43      73
118.1110179     58.91217665     391.3192444          44      73
117.8088322     58.92788304     389.6444702          45      73
117.5063867     58.94290909     396.8744202          46      73
117.2036928     58.95725400     408.7149353          47      73
116.9007658     58.97091678     416.5216980          48      73
116.5976106     58.98389697     428.7679138          49      73
116.2942427     58.99619368     433.5885620          50      73
121.7593755     58.82533513     341.8858032          32      74
121.4598883     58.84922735     349.0186157          33      74
121.1600102     58.87244900     356.8298340          34      74
120.8597515     58.89499882     356.1857605          35      74
120.5591194     58.91687586     358.1695251          36      74
120.2581289     58.93807862     364.0230103          37      74
119.9567883     58.95860726     372.3749695          38      74
119.6551066     58.97845852     377.7885132          39      74
