AGS_LITHID	Site_ID	UWI	Lat_NAD83	Long_NAD83	Li_mg_L	Geo_Unit	Gr_El_masl	KB_El_masl	T_Depth_m	B_Depth_m	M_Depth_m	Cat_An_Bal	Date_Samp	Comments	Report_No	Reference	Pub_by
LITHID_1502		100/02-17-049-25W4	53.223225	-113.619945	37.9	Nisku Formation		733.3	1570.0	1597.2	1583.6		2010-08-09		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1503		100/02-17-055-25W4	53.747072	-113.679342	38.3	Leduc Formation		703.6	1379.0	1380.5	1379.8		2010-07-21		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1504		100/02-32-050-04W5	53.354780	-114.548832	12.5	Banff Formation		773.2	1604.0	1616.0	1610.0		2010-08-24		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1505		100/02-33-049-03W5	53.265643	-114.377455	3.8	Ostracod Beds		796.5	1596.5	1599.5	1598.0		2010-07-19		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1506		100/02-34-054-25W4	53.704941	-113.597306	22.6	Ellerslie Member		693.7	1123.5	1139.0	1131.3		2010-08-20		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1507		100/03-08-055-25W4	53.732938	-113.682442	38.9	Leduc Formation		700.3	1381.0	1383.0	1382.0		2010-07-21		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1508		100/04-05-058-21W4	53.979792	-113.096658	20.4	Leduc Formation		630.3	959.5	995.5	977.5		2010-07-26		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1509		100/04-21-057-24W4	53.936160	-113.517367	32.8	Leduc Formation		706.8	1203.0	1226.8	1214.9		2010-07-29		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1510		100/05-35-051-27W4	53.445832	-113.883134	34.0	Leduc Formation		710.4	1873.0	1874.0	1873.5		2010-07-16		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1511		100/07-20-049-25W4	53.241397	-113.621145	40.7	Nisku Formation		730.3	1556.0	1595.0	1575.5		2010-08-18		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1512		100/07-36-055-21W4	53.796149	-112.983085	12.0	Ellerslie Member		635.7	889.9	910.5	900.2		2010-09-07	"Historical UWI, current: 03/10-36-055-21W4/0"	AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1513		100/08-10-051-04W5	53.385607	-114.498527	11.0	Ellerslie Member		755.7	1553.3	1558.0	1555.7		2010-09-17		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1514		100/08-15-056-21W4	53.838329	-113.028944	15.0	Ellerslie Member		626.1	866.0	867.5	866.8		2010-08-11		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1515		100/08-25-056-05W5	53.865543	-114.600984	8.6	Banff Formation		700.3	1290.0	1317.0	1303.5		2010-08-13		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1516		100/08-26-059-03W5	54.128320	-114.332603	10.0	Banff Formation		672.0	1142.0	1170.0	1156.0		2010-09-10		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1517		100/09-03-057-19W4	53.898898	-112.732074	9.6	Ellerslie Member		636.6	915.0	1445.0	1180.0		2010-08-12		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1518		100/09-08-050-26W4/2	53.303069	-113.760033	42.9	Leduc Formation		726.3	1627.0	1633.0	1630.0		2010-08-05		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
LITHID_1519		100/09-16-057-21W4	53.928967	-113.053471	18.0	Leduc Formation		617.8	956.2	979.6	967.9		2010-07-27		AGS DIG 2011-0007	"Huff, G.F., Stewart, S.A., Ridell, J.T.F. and Chisholm, S. (2011): Water Geochemical Data, Saline Aquifer Project (tabular data, tab delimited format); Energy Resources Conservation Board / Alberta Geological Survey; DIG 2011-0007"	Alberta Geological Survey
